transfer_id,departure_object_id,arrival_object_id,departure_epoch,time_of_flight,revolutions,prograde,departure_position_x,departure_position_y,departure_position_z,departure_velocity_x,departure_velocity_y,departure_velocity_z,departure_semi_major_axis,departure_eccentricity,departure_inclination,departure_argument_of_periapsis,departure_longitude_of_ascending_node,departure_true_anomaly,arrival_position_x,arrival_position_y,arrival_position_z,arrival_velocity_x,arrival_velocity_y,arrival_velocity_z,arrival_semi_major_axis,arrival_eccentricity,arrival_inclination,arrival_argument_of_periapsis,arrival_longitude_of_ascending_node,arrival_true_anomaly,transfer_semi_major_axis,transfer_eccentricity,transfer_inclination,transfer_argument_of_periapsis,transfer_longitude_of_ascending_node,transfer_true_anomaly,departure_delta_v_x,departure_delta_v_y,departure_delta_v_z,arrival_delta_v_x,arrival_delta_v_y,arrival_delta_v_z,transfer_delta_v
160780,24812,28702,2.4574e+06,414740,4,1,40135.6,12922.1,-14.6944,-0.941423,2.92704,0.00247216,42166.1,0.000301655,0.000876405,4.42783,0.720435,1.44641,29612.7,-30018.1,-37.4037,2.18887,2.15918,0.000427883,42167.2,3.61971e-05,0.000897907,3.84872,0.622952,1.01932,42103.6,0.00172577,0.000888886,2.16214,0.714357,3.71816,-0.00293194,-0.0033419,4.12323e-05,-0.000155476,0.00346524,0.000254932,0.00792401
232585,27854,28790,2.4574e+06,414740,4,1,-29472.3,30173.2,35.9795,-2.19872,-2.1478,0.000824492,42165.7,0.000307481,0.000894218,4.29276,1.07835,3.25652,19034.7,37629.7,15.3056,-2.74305,1.38813,0.000665521,42165.6,0.00019689,0.000422576,5.17325,0.0693684,2.14305,42225.5,0.00150042,0.000858019,0.94126,0.665721,0.737463,-0.00379914,0.000775088,-0.00110613,0.00318243,0.00145835,-0.00172554,0.00793493
242400,28790,27715,2.4574e+06,414740,4,1,-38671.3,-16802.9,-10.3351,1.22594,-2.81976,-0.00133208,42165.8,0.000223079,0.000497816,5.03607,6.17825,4.90354,-28391.5,31178.6,4.65729,-2.27291,-2.07021,3.66581e-05,42165.5,0.000137553,0.000111088,3.59124,0.846304,4.15508,42225.1,0.00171516,0.000316554,3.45991,5.80743,0.567336,-0.00235509,-0.00337616,0.000715052,-0.000370226,0.00362946,0.000949722,0.00794795
244870,28884,27715,2.4574e+06,414740,4,1,26429.7,32855.2,24.1408,-2.39519,1.92764,0.000184741,42164.8,0.00022552,0.000575645,6.02655,5.7101,1.72308,41235,-8797.34,-4.4733,0.642035,3.00702,0.000199766,42165.5,0.000169333,0.000124416,4.04347,0.811024,1.2185,42103.4,0.00170926,0.000702825,3.58437,6.22452,3.65083,-0.000289531,-0.00393802,0.00106626,-0.001929,0.0027311,-0.00193462,0.00795307
239210,28702,24812,2.4574e+06,414740,4,1,-40956.5,10018.4,21.6128,-0.730531,-2.98673,-0.00137284,42166.9,7.08223e-05,0.000679771,2.52543,0.614323,6.04513,-3679.61,42016.2,38.8785,-3.0621,-0.267961,0.00211751,42166.3,0.000263432,0.00115073,4.32898,0.729103,2.88325,42226.7,0.00165686,0.000949671,2.11001,0.330245,0.461434,-0.0027684,-0.00156033,-0.00108587,0.00185905,0.00397064,0.00141824,0.00796622
242380,28790,27715,2.4574e+06,414740,4,1,40898.8,-10230.5,-3.01892,0.746751,2.98306,0.00152069,42165.9,0.000242847,0.000499686,5.32333,6.18187,0.816052,3493.94,-42012.3,-5.95417,3.06464,0.25479,-0.000314424,42165.6,0.000197124,0.000174359,3.95511,0.70956,0.130692,42225.2,0.00195299,0.000143902,5.12478,0.275738,0.637557,0.00346047,0.00135719,-0.00113684,-0.00187105,-0.00366021,-0.00023007,0.00800421
242410,28790,27854,2.4574e+06,414740,4,1,-27289.1,32153.9,14.5204,-2.34362,-1.98931,-0.0011119,42165.9,0.000184134,0.000499357,5.14137,6.17692,3.52261,16345.8,38874.1,3.98828,-2.83353,1.19245,0.00365979,42165.4,0.000328398,0.0011942,4.39043,1.09348,1.97204,42102.3,0.00194533,0.000351043,3.99154,0.899979,3.66621,0.00357767,-0.000620365,0.00132112,-0.00303318,-0.00125959,0.00262098,0.00806587
224925,27513,27380,2.4574e+06,414740,4,1,35477.4,22789.2,7.21103,-1.66082,2.58737,0.000675538,42165.3,0.000329736,0.000278384,5.29909,6.19266,1.6456,32930.3,-26313.3,-20.9221,1.92024,2.40248,0.000883643,42165.3,0.000340336,0.000573537,4.84226,0.37181,0.394944,42227.4,0.00200896,0.000606246,5.80138,0.285016,0.767779,0.00153541,0.00367069,0.00111474,0.00111952,-0.00378657,-0.000189158,0.00808521
192757,26038,27438,2.4574e+06,103760,1,1,-26489.6,-32742.8,18.2631,2.39221,-1.93372,-0.00100309,42105.9,0.000478793,0.000542461,4.33022,1.81685,4.16829,23789.9,-34801.9,-8.48978,2.53912,1.73509,0.000643978,42166.2,0.000290197,0.000290552,4.92281,6.07783,0.594555,42190.6,0.00179027,0.000551083,2.41905,1.79631,6.09999,0.00223827,-0.00214267,-4.44854e-05,-0.00321239,0.00312836,0.00222296,0.00810361
224915,27513,27380,2.4574e+06,414740,4,1,-10124.8,40944.5,11.6455,-2.98388,-0.737706,-0.000327686,42165.3,0.000297809,0.000295978,5.24132,6.15708,2.98119,35522.6,22716.7,5.57101,-1.65568,2.59076,0.00173225,42165.3,0.00030434,0.000578647,4.94992,0.338595,1.56363,42227.4,0.00164714,0.00027991,0.958927,0.0773769,0.77691,-0.00300734,0.00276039,0.000187211,0.0039248,-0.000168956,0.000973283,0.00813364
224910,27513,27380,2.4574e+06,414740,4,1,32054.6,-27372,-6.91531,1.99761,2.33862,0.000783937,42165.3,0.000367916,0.000303142,5.27887,6.14828,0.43246,-15695.2,-39124.4,-18.5556,2.85452,-1.14437,-0.0011526,42165.4,0.000332362,0.00057818,4.75973,0.323959,5.53038,42227.4,0.00216281,0.000440866,5.31577,5.95772,0.586109,0.00389925,-0.000363746,0.000474949,-0.00334772,-0.00229024,-0.00107839,0.00814194
230145,27715,28884,2.4574e+06,414740,4,1,24112.1,34596.7,-4.41745,-2.52202,1.75802,-0.0010578,42165.9,0.000129664,0.000359663,0.970249,3.80818,2.46688,40536.2,-11571,-4.06327,0.844579,2.95707,0.000921453,42164.4,0.000263617,0.000314765,5.3557,0.0331688,0.616266,42223.3,0.00178714,0.000123787,4.48318,1.971,0.791118,0.000378504,0.0041925,0.00126029,0.00215437,-0.00284429,0.00116025,0.00814616
204725,26608,25239,2.4574e+06,414740,4,1,6249.68,-41695.5,0.126736,3.04102,0.455609,4.39731e-06,42166.7,0.000143987,3.3287e-06,0.650245,3.73436,0.47656,-35082.1,-23382.8,-10.6314,1.70663,-2.55798,-0.00438427,42167.1,0.000482541,0.001448,4.55808,0.412862,5.04174,42128,0.000925054,0.000280023,2.60583,4.85043,3.68809,-0.00164578,0.00145395,0.000856214,0.00326597,0.000467199,-0.00475813,0.00814709
230130,27715,28884,2.4574e+06,414740,4,1,40088.9,-13060.9,11.3303,0.952953,2.92343,-0.000939218,42166,0.000172846,0.000406869,1.29534,3.54809,1.1248,612,-42150.1,-16.4844,3.07504,0.0450365,0.0002723,42164.5,0.000266241,0.000400934,5.42929,6.07516,5.78884,42224.1,0.00190801,0.000572193,6.0628,5.47934,0.709276,0.00382743,0.000972401,0.0024946,-0.0021287,-0.00261635,-0.0010144,0.00819312
